x,y
121.12999725341797,197.0500030517578
120.06124782562256,199.50250244140625
118.33999633789063,200.32000732421875
118.33999633789063,200.32000732421875
116.61500072479248,199.50750160217285
115.55000305175781,197.08999633789063
115.55000305175781,197.08999633789063
115.4662504196167,196.65124702453613
115.30000305175781,195.74000549316406
115.30000305175781,195.74000549316406
111.94999694824219,195.74000549316406
111.94999694824219,195.74000549316406
95.55999755859375,200.4600067138672
95.55999755859375,200.4600067138672
95.44750022888184,201.82875442504883
95.31999969482422,203.1300048828125
95.31999969482422,203.1300048828125
95.05874824523926,204.84000396728516
94.87999725341797,205.8000030517578
94.87999725341797,205.8000030517578
93.81124782562256,208.25625610351563
92.08999633789063,209.07000732421875
92.08999633789063,209.07000732421875
90.36500072479248,208.25750160217285
89.30000305175781,205.83999633789063
89.30000305175781,205.83999633789063
89.11250019073486,204.837495803833
88.8499984741211,203.1300048828125
88.8499984741211,203.1300048828125
88.81125068664551,202.78249740600586
88.77999877929688,202.4199981689453
88.77999877929688,202.4199981689453
59.369998931884766,210.89999389648438
59.369998931884766,210.89999389648438
59.234999656677246,212.66749572753906
59.06999969482422,214.38999938964844
59.06999969482422,214.38999938964844
58.80875015258789,216.09625053405762
58.630001068115234,217.05999755859375
58.630001068115234,217.05999755859375
57.56125020980835,219.51625061035156
55.84000015258789,220.3300018310547
55.84000015258789,220.3300018310547
54.114999294281006,219.51750373840332
53.04999923706055,217.10000610351563
53.04999923706055,217.10000610351563
52.862499713897705,216.09750366210938
52.599998474121094,214.38999938964844
52.599998474121094,214.38999938964844
52.52499961853027,213.66749572753906
52.45000076293945,212.89999389648438
52.45000076293945,212.89999389648438
7.619999885559082,225.89999389648438
7.619999885559082,225.89999389648438
7.480000019073486,228.25
7.480000019073486,228.25
7.382499992847443,228.7625026702881
7.150000095367432,229.22999572753906
7.150000095367432,229.22999572753906
6.302499949932098,230.0424976348877
5.230000019073486,230.3300018310547
5.230000019073486,230.3300018310547
4.15749990940094,230.0424976348877
3.309999942779541,229.22999572753906
3.309999942779541,229.22999572753906
3.0624999701976776,228.70249938964844
2.9800000190734863,228.1300048828125
2.9800000190734863,228.1300048828125
2.9800000190734863,224.5800018310547
2.9800000190734863,224.5800018310547
2.9512500166893005,221.65750122070313
3.440000057220459,216.44000244140625
3.440000057220459,216.44000244140625
4.722499966621399,211.85000228881836
7.159999847412109,207.7100067138672
7.159999847412109,207.7100067138672
9.362500071525574,205.4774990081787
10.829999923706055,204.25
10.829999923706055,204.25
10.986250042915344,204.13875198364258
11.149999618530273,204.0500030517578
11.149999618530273,204.0500030517578
109.08999633789063,154.0500030517578
109.08999633789063,154.0500030517578
107.99875068664551,153.52374839782715
107.41000366210938,152.4499969482422
107.41000366210938,152.4499969482422
106.57499885559082,147.75750350952148
105.5,139.50999450683594
105.5,139.50999450683594
105.47000122070313,139.13999938964844
105.47000122070313,139.13999938964844
105.10374927520752,132.52750205993652
105.51000213623047,125.77999877929688
105.51000213623047,125.77999877929688
105.58000183105469,125.22000122070313
105.58000183105469,125.22000122070313
105.95249938964844,122.51250076293945
106.61000061035156,119.63999938964844
106.61000061035156,119.63999938964844
107.1512508392334,117.9487476348877
107.48999786376953,117
107.48999786376953,117
108.2237491607666,116.04875087738037
109.37000274658203,115.69000244140625
109.37000274658203,115.69000244140625
127.08000183105469,115.69000244140625
127.08000183105469,115.69000244140625
128.15875244140625,116.00375080108643
128.89999389648438,116.8499984741211
128.89999389648438,116.8499984741211
129.32749557495117,117.80749988555908
130.00999450683594,119.52999877929688
130.00999450683594,119.52999877929688
130.81000137329102,122.36999988555908
131.25,125.05999755859375
131.25,125.05999755859375
131.31750106811523,125.52999877929688
131.39999389648438,126.08999633789063
131.39999389648438,126.08999633789063
131.73749923706055,126.41249752044678
132,126.80999755859375
132,126.80999755859375
132.49374771118164,128.0637493133545
132.8300018310547,130.27000427246094
132.8300018310547,130.27000427246094
132.51499938964844,132.12874603271484
132.11000061035156,133.52999877929688
132.11000061035156,133.52999877929688
131.94375228881836,133.90249633789063
131.7100067138672,134.22999572753906
131.7100067138672,134.22999572753906
131.63624954223633,135.52124977111816
131.5399932861328,136.85000610351563
131.5399932861328,136.85000610351563
131.45124626159668,138.11999702453613
131.3699951171875,139.47999572753906
131.3699951171875,139.47999572753906
131.25749969482422,141.02999877929688
131.10000610351563,142.82000732421875
131.10000610351563,142.82000732421875
149.6999969482422,133.32000732421875
149.6999969482422,133.32000732421875
150.90500259399414,132.15625
152.0800018310547,130.75999450683594
152.0800018310547,130.75999450683594
152.76874542236328,129.37500381469727
153.4199981689453,127.38999938964844
153.4199981689453,127.38999938964844
153.4199981689453,73.79000091552734
153.4199981689453,73.79000091552734
153.0462474822998,64.72750091552734
153.42999267578125,49.77000045776367
153.42999267578125,49.77000045776367
154.13000106811523,44.045000076293945
155.1300048828125,38.529998779296875
155.1300048828125,38.529998779296875
156.63875198364258,31.760000228881836
158.74000549316406,24.93000030517578
158.74000549316406,24.93000030517578
161.85125160217285,17.321250200271606
164.00999450683594,12.6899995803833
164.00999450683594,12.6899995803833
166.0037498474121,8.728750109672546
170.36000061035156,3.7100000381469727
170.36000061035156,3.7100000381469727
171.90375328063965,2.8075000047683716
173.5,2.1600000858306885
173.5,2.1600000858306885
173.7100067138672,2.0999999046325684
173.7100067138672,2.0999999046325684
174.08999824523926,2.0312499701976776
174.55999755859375,2
174.55999755859375,2
174.9799976348877,2.024999976158142
175.42999267578125,2.109999895095825
175.42999267578125,2.109999895095825
175.5200023651123,2.1312499940395355
175.61000061035156,2.1600000858306885
175.61000061035156,2.1600000858306885
177.19875144958496,2.8075000047683716
178.75,3.7100000381469727
178.75,3.7100000381469727
183.10625076293945,8.728750109672546
185.10000610351563,12.6899995803833
185.10000610351563,12.6899995803833
187.25500106811523,17.324999570846558
190.3699951171875,24.93000030517578
190.3699951171875,24.93000030517578
192.47124862670898,31.756250143051147
193.97999572753906,38.529998779296875
193.97999572753906,38.529998779296875
194.9799976348877,44.045000076293945
195.67999267578125,49.77000045776367
195.67999267578125,49.77000045776367
196.06375122070313,64.73124885559082
195.69000244140625,73.79000091552734
195.69000244140625,73.79000091552734
195.69000244140625,127.38999938964844
195.69000244140625,127.38999938964844
196.3375015258789,129.36749649047852
197.02999877929688,130.75999450683594
197.02999877929688,130.75999450683594
198.20499801635742,132.15625
199.41000366210938,133.32000732421875
199.41000366210938,133.32000732421875
218.00999450683594,142.82000732421875
218.00999450683594,142.82000732421875
217.85250091552734,141.03375244140625
217.74000549316406,139.47999572753906
217.74000549316406,139.47999572753906
217.65875434875488,138.11124992370605
217.57000732421875,136.83999633789063
217.57000732421875,136.83999633789063
217.4812469482422,135.5112533569336
217.39999389648438,134.22000122070313
217.39999389648438,134.22000122070313
217.16999626159668,133.89624977111816
217,133.52000427246094
217,133.52000427246094
216.6137523651123,132.18624687194824
216.27999877929688,130.25999450683594
216.27999877929688,130.25999450683594
216.61625289916992,128.0499963760376
217.11000061035156,126.80000305175781
217.11000061035156,126.80000305175781
217.36723136901855,126.40435695648193
217.7100067138672,126.08000183105469
217.7100067138672,126.08000183105469
217.79249954223633,125.52000141143799
217.86000061035156,125.05000305175781
217.86000061035156,125.05000305175781
218.30375289916992,122.35999870300293
219.10000610351563,119.5199966430664
219.10000610351563,119.5199966430664
219.78624725341797,117.8025016784668
220.2100067138672,116.8499984741211
220.2100067138672,116.8499984741211
220.9512481689453,115.99874973297119
222.02999877929688,115.68000030517578
222.02999877929688,115.68000030517578
239.74000549316406,115.68000030517578
239.74000549316406,115.68000030517578
240.88625144958496,116.0387487411499
241.6199951171875,116.98999786376953
241.6199951171875,116.98999786376953
241.95499801635742,117.93875122070313
242.5,119.62999725341797
242.5,119.62999725341797
243.15749549865723,122.50124835968018
243.52999877929688,125.19999694824219
243.52999877929688,125.19999694824219
243.60000610351563,125.7699966430664
243.60000610351563,125.7699966430664
244.00250434875488,132.51249599456787
243.63999938964844,139.1199951171875
243.63999938964844,139.1199951171875
243.61000061035156,139.5
243.61000061035156,139.5
242.53874969482422,147.74749755859375
241.6999969482422,152.44000244140625
241.6999969482422,152.44000244140625
241.10750198364258,153.51374626159668
240.02000427246094,154.0399932861328
240.02000427246094,154.0399932861328
337.9599914550781,204.0399932861328
337.9599914550781,204.0399932861328
338.1237487792969,204.13250350952148
338.2799987792969,204.24000549316406
338.2799987792969,204.24000549316406
339.747501373291,205.46374893188477
341.95001220703125,207.6999969482422
341.95001220703125,207.6999969482422
344.3912467956543,211.8474998474121
345.6700134277344,216.42999267578125
345.6700134277344,216.42999267578125
346.16625595092773,221.66000366210938
346.1300048828125,224.6699981689453
346.1300048828125,224.6699981689453
346.1300048828125,228.1199951171875
346.1300048828125,228.1199951171875
346.0474967956543,228.69249725341797
345.79998779296875,229.22000122070313
345.79998779296875,229.22000122070313
344.9525032043457,230.03250312805176
343.8800048828125,230.32000732421875
343.8800048828125,230.32000732421875
342.80750274658203,230.03250312805176
341.9599914550781,229.22000122070313
341.9599914550781,229.22000122070313
341.7312431335449,228.75249671936035
341.6300048828125,228.24000549316406
341.6300048828125,228.24000549316406
341.489990234375,225.88999938964844
341.489990234375,225.88999938964844
296.6600036621094,212.88999938964844
296.6600036621094,212.88999938964844
296.59375,213.65750122070313
296.5199890136719,214.3800048828125
296.5199890136719,214.3800048828125
296.2587432861328,216.09000396728516
296.0799865722656,217.0500030517578
296.0799865722656,217.0500030517578
295.01124572753906,219.50625610351563
293.2900085449219,220.32000732421875
293.2900085449219,220.32000732421875
291.5687446594238,219.50750160217285
290.5,217.08999633789063
290.5,217.08999633789063
290.31250762939453,216.087495803833
290.04998779296875,214.3800048828125
290.04998779296875,214.3800048828125
289.8849906921387,212.68750190734863
289.75,210.88999938964844
289.75,210.88999938964844
260.3399963378906,202.41000366210938
260.3399963378906,202.41000366210938
260.30500411987305,202.77624893188477
260.2699890136719,203.1199951171875
260.2699890136719,203.1199951171875
260.0087432861328,204.82999420166016
259.8299865722656,205.7899932861328
259.8299865722656,205.7899932861328
258.76499938964844,208.24249839782715
257.0400085449219,209.05999755859375
257.0400085449219,209.05999755859375
255.31124877929688,208.24749946594238
254.25,205.8300018310547
254.25,205.8300018310547
254.06249809265137,204.82749938964844
253.8000030517578,203.1199951171875
253.8000030517578,203.1199951171875
253.67250442504883,201.81499671936035
253.55999755859375,200.4499969482422
253.55999755859375,200.4499969482422
237.1699981689453,195.72999572753906
237.1699981689453,195.72999572753906
233.82000732421875,195.72999572753906
233.82000732421875,195.72999572753906
233.65874862670898,196.62874794006348
233.5800018310547,197.0399932861328
233.5800018310547,197.0399932861328
232.51124572753906,199.49624633789063
230.7899932861328,200.30999755859375
230.7899932861328,200.30999755859375
229.0687484741211,199.49749946594238
228,197.0800018310547
228,197.0800018310547
227.91625022888184,196.64125061035156
227.75,195.72999572753906
227.75,195.72999572753906
225.8000030517578,195.72999572753906
225.8000030517578,195.72999572753906
225.73999786376953,196.31875228881836
225.67999267578125,196.8699951171875
225.67999267578125,196.8699951171875
225.41874885559082,198.57624626159668
225.24000549316406,199.5399932861328
225.24000549316406,199.5399932861328
224.17124938964844,201.99624633789063
222.4499969482422,202.80999755859375
222.4499969482422,202.80999755859375
220.72874641418457,201.99749946594238
219.66000366210938,199.5800018310547
219.66000366210938,199.5800018310547
219.47250175476074,198.57749938964844
219.2100067138672,196.8699951171875
219.2100067138672,196.8699951171875
219.15125274658203,196.31875228881836
219.10000610351563,195.72999572753906
219.10000610351563,195.72999572753906
195.6999969482422,195.72999572753906
195.6999969482422,195.72999572753906
195.6999969482422,282.6700134277344
195.6999969482422,282.6700134277344
194.61374473571777,294.0275001525879
192.13999938964844,314.6700134277344
192.13999938964844,314.6700134277344
191.36999893188477,319.53250885009766
190.38999938964844,325.2799987792969
190.38999938964844,325.2799987792969
190.8924961090088,326.0737419128418
191.44000244140625,326.79998779296875
191.44000244140625,326.79998779296875
192.36000061035156,327.64749908447266
193.3699951171875,328.45001220703125
193.3699951171875,328.45001220703125
234.97000122070313,353.94000244140625
234.97000122070313,353.94000244140625
235.08374977111816,354.01625061035156
235.19000244140625,354.1000061035156
235.19000244140625,354.1000061035156
237.5100040435791,356.5974922180176
238.60000610351563,359.6499938964844
238.60000610351563,359.6499938964844
238.62749862670898,359.8349914550781
238.63999938964844,360.0199890136719
238.63999938964844,360.0199890136719
238.63999938964844,370.2300109863281
238.63999938964844,370.2300109863281
238.0521755218506,371.6421813964844
236.63999938964844,372.2300109863281
236.63999938964844,372.2300109863281
236.4250030517578,372.216251373291
236.2100067138672,372.17999267578125
236.2100067138672,372.17999267578125
183.94000244140625,360.5400085449219
183.94000244140625,360.5400085449219
183.1150016784668,364.62874603271484
182.32000732421875,368.0199890136719
182.32000732421875,368.0199890136719
180.25375175476074,375.3224983215332
178.9600067138672,379.5799865722656
178.9600067138672,379.5799865722656
178.2374973297119,380.5999984741211
177.0500030517578,380.989990234375
177.0500030517578,380.989990234375
172.1300048828125,380.989990234375
172.1300048828125,380.989990234375
172.07000732421875,381
172.07000732421875,381
172.07000732421875,381
